name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
Kazumiti_Pin,Ziavras,1980,Orange,Defender,Montpellier_HSC,Recife,Stade_Velodrome,2013,Bernando_Jesus
Laird_Capers,Aigrain,1990,Vail,Midfield,Valencia_CF,Munich,Stadio_Olimpico,2011,Veit_Luks
Pierangela_Sudha,Tulley,1986,Greensboro,Goalkeeper,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Sreenivas_Wohr
Gang_Vivekananda,Hofstetter,1983,Mobile,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Yadran_Mechthild,Rayne,1983,South,Forward,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Mazin_Emeka,Milicia,1989,New,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Gongzhu_Youngmok,Kubicar,1979,Warsaw,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Henryk_Kochs
Yookun_Apostol,Benn,1984,Los,Midfield,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
Joe_Myung,Coppola,1975,Ciudad,Midfield,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Gesine_Tilmann,Cagman,1996,Corpus,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
Laird_Capers,Aigrain,1990,Vail,Defender,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Salim_Uday,Buttyan,1986,Beaumont,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Gina_Kenta,Besancenot,1976,Mobile,Forward,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2011,Aiqun_Levergood
Catherina_Loan,Kolvik,1980,Killeen,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2012,Srikanth_Chimia
Oryal_Tohru,Mikelsons,1997,Zihuatenejo,Forward,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Yasusi_Seongyeol,Clemm,1997,Des,Midfield,Grasshopper_Club_Zurich,Moscow,Gerhard_Hanappi_Stadium,2015,Olavi_Gurd
Guoren_Igino,Hudelmaier,1979,Santiago,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Ramakant_Elgin,Schachter,1990,Sun,Forward,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Heiner_Farahangiz,Weatherhead,1979,Louisville,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Petko_Maogang,Usha,1986,Nice,Defender,FC_Kaiserslautern,Munich,Stadio_Olimpico,2012,Atsufumi_Comparetto
Matthey_Toshihisa,Bowhill,1983,Colorado,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Amandio_Klosowski
Guisseppi_Abdelmadjid,Newstead,1994,Istanbul,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Basem_Noemie,Ashish,1997,Windhoek,Midfield,ACF_Fiorentina,Hamburg,Estadio_da_Luz,2012,Atsuyuki_Jayaprakash
Rastislav_Stevo,Bellosta,1976,Cozumel,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Hideaki_Sava,Burtschick,1988,Guatemala,Midfield,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Felipe_Gaetano,Nurmeev,1994,Windhoek,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Noe_Aurelie,Konikowska,1976,Jacksonville,Defender,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Cherri_Toshiaki,Musselman,1984,Valdosta,Midfield,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Giuliano_Nobuhiko,Roeseler,1994,St,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Gesine_Tilmann,Cagman,1996,Corpus,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Gernod_Sowmitri,Harloff,1991,Monterrey,Forward,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Corentin_Luping,Gevinti,1979,Amarillo,Forward,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
Gennadi_Ciprian,Kubicar,1995,Madrid,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Nalvo_Shaygan,Handschuh,1996,Missoula,Defender,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Luitpold_Avra,Guyton,1981,Des,Midfield,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2012,Srikanth_Chimia
Kazumiti_Pin,Ziavras,1980,Orange,Defender,Montpellier_HSC,Recife,Stade_Velodrome,2013,Bernando_Jesus
Dhabaleswar_Atilio,Rahmat,1988,Newark,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Seungwang_Haym,Scanlon,1984,Munich,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Sreenivas_Wohr
Renganathan_Sihai,Godo,1989,Baton,Goalkeeper,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Huajun_Haijo,Zajak,1982,Conakry,Forward,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Daisy_Ryotaro,Felciano,1976,Milan,Midfield,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Dallas_Chongkye,Timkovsky,1988,Panama,Forward,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Mejar_Congxiao,Farrag,1994,Sao,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Felipe_Gaetano,Nurmeev,1994,Windhoek,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Iko_Fujio,Ducasse,1985,Dothan,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Yoonjoon_Eila,Yannakoudakis,1996,Shannon,Midfield,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Drago_Slava,Rael,1995,Dakar,Goalkeeper,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Drago_Slava,Rael,1995,Dakar,Goalkeeper,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Ryoichi_Ilan,Togni,1992,Vienna,Midfield,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Suranjan_Sakurai
Yuiko_Adele,Gnutzmann,1993,Beaumont,Forward,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Suranjan_Sakurai
Clay_Pawel,Kadar,1991,Sarasota,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Renganathan_Sihai,Godo,1989,Baton,Goalkeeper,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Theordore_Zhaoqian,Devroye,1991,Lexington,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Ravin_Shengchang,Cucka,1990,San,Defender,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2011,Ryouji_Dare
Ramakant_Elgin,Schachter,1990,Sun,Midfield,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2013,Nabih_Rios
Laird_Capers,Aigrain,1990,Vail,Defender,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
Rastislav_Stevo,Bellosta,1976,Cozumel,Forward,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Toshiro_Ryouichi,Nekvinda,1976,Great,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Tayloe_Erven,Gewali,1980,Dakar,Defender,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2013,Nabih_Rios
Vijay_Ravindranath,Codenie,1985,Montreal,Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Yibei_Yousong,Berthiaume,1989,Prague,Forward,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Chitresh_Harlan,Babb,1991,Copenhagen,Defender,Valencia_CF,Munich,Stadio_Olimpico,2011,Veit_Luks
Ramakant_Elgin,Schachter,1990,Sun,Forward,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Guisseppi_Abdelmadjid,Newstead,1994,Istanbul,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Zizette_Polina,Herger,1980,El,Goalkeeper,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2011,Aiqun_Levergood
Mahmut_Vyjayanti,Dedood,1984,Mobile,Defender,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Mieke_Yoshikane,Roussille,1985,Abidjan,Midfield,Valencia_CF,Munich,Stadio_Olimpico,2011,Veit_Luks
Tatsuro_Kamaljit,Specker,1994,Shreveport,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
Dallas_Chongkye,Timkovsky,1988,Panama,Defender,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
Ichiang_Hanan,Kappner,1993,Lyon,Forward,Aik_Solna,Mexico_City,Vicente_Calderon_Stadium,2010,Shigetomo_Abbas
Mahmut_Vyjayanti,Dedood,1984,Mobile,Goalkeeper,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Bhuwan_Percy,Bouabdallah,1984,Guangzhou,Forward,VfL_Wolfsburg,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
Daisy_Ryotaro,Felciano,1976,Milan,Midfield,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
Sahin_Owen,Palomar,1984,Monroe,Defender,Aik_Solna,Mexico_City,Vicente_Calderon_Stadium,2010,Shigetomo_Abbas
Cherri_Toshiaki,Musselman,1984,Valdosta,Goalkeeper,The_New_Saints_F.C.,London,Santiago_Bernabeu_Stadium,2012,Mayan_Tautenhahn
Souri_Bozena,Saloma,1996,Dothan,Goalkeeper,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
Ramakant_Elgin,Schachter,1990,Sun,Midfield,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Masum_Zhenbing,Kwasny,1982,Charleston,Forward,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Christopher_Stamos,Munster,1993,Berlin,Defender,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Chase_Jed,Pascual,1984,Caracas,Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Giuliano_Nobuhiko,Roeseler,1994,St,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Clay_Pawel,Kadar,1991,Sarasota,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Siranush_Maris,Kameda,1982,Gainesville,Midfield,FC_Anzhi_Makhachkala,Hamburg,King_Power_Stadium,2013,Robert_Lally
Gina_Kenta,Besancenot,1976,Mobile,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Athushi_Belli,Gull,1977,Key,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Salim_Uday,Buttyan,1986,Beaumont,Defender,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Silvio_Rogelio,Keskin,1988,Pasco,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Salim_Uday,Buttyan,1986,Beaumont,Defender,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Lode_Anamaria,Ruocco,1980,Fresno,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
Abhaya_Win,Senator,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Toshiro_Ryouichi,Nekvinda,1976,Great,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Wonhee_Chrysantos,Cremilleux,1981,Melbourne,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Hongbing_Kevin,Nozaka,1977,Berlin,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Shyamala_Gibbs
Yooichi_Hemant,Valette,1976,Amarillo,Forward,Montpellier_HSC,Recife,Stade_Velodrome,2013,Bernando_Jesus
Mehryar_Judi,Favre,1995,Amarillo,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Graham_Kukhamay,McCain,1989,Barcelona,Midfield,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2013,Nabih_Rios
Guoren_Igino,Hudelmaier,1979,Santiago,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Hongsing_Marla,Kubicka,1993,Barcelona,Goalkeeper,Montpellier_HSC,Recife,Stade_Velodrome,2013,Bernando_Jesus
Silvio_Rogelio,Keskin,1988,Pasco,Defender,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Dongwook_Valentyn,Schupeta,1975,Fayetteville,Defender,FC_Kaiserslautern,Munich,Stadio_Olimpico,2012,Atsufumi_Comparetto
Gesine_Tilmann,Cagman,1996,Corpus,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Mehryar_Judi,Favre,1995,Amarillo,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2014,Torsten_Fedou
Osmar_Norton,Gove,1975,Paris,Defender,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2013,Sigenobu_Bodagala
Dallas_Chongkye,Timkovsky,1988,Panama,Forward,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Tatuo_Bongki,Scofield,1992,Birmingham,Forward,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2014,Shigetomo_Abbas
Mehryar_Judi,Favre,1995,Amarillo,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Abhaya_Win,Senator,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Matthey_Toshihisa,Bowhill,1983,Colorado,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Dallas_Chongkye,Timkovsky,1988,Panama,Defender,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
Yasusi_Seongyeol,Clemm,1997,Des,Defender,VfL_Wolfsburg,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
Hideaki_Sava,Burtschick,1988,Guatemala,Midfield,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Yerucham_Yunming,Berrebi,1990,Dallas,Defender,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
Suphachai_Tsukasa,Neuwirth,1993,Nashville,Defender,FC_Midtjylland,Houston,Stade_Louis_II,2011,Mattan_Edelhoff
Surapol_Yechezkel,Noltemeier,1984,Reno,Midfield,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Sarangan_Sreerama,Borgelt,1994,Baltimore,Midfield,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Shunge_Wop,Latch,1982,Guatemala,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Felipe_Gaetano,Nurmeev,1994,Windhoek,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Ernest_Chiemi,Broch,1989,Birmingham,Midfield,FC_Kaiserslautern,Munich,Stadio_Olimpico,2012,Atsufumi_Comparetto
Ramakant_Elgin,Schachter,1990,Sun,Forward,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Cherri_Toshiaki,Musselman,1984,Valdosta,Goalkeeper,The_New_Saints_F.C.,London,Santiago_Bernabeu_Stadium,2012,Mayan_Tautenhahn
Woei_Dongmo,Ogawa,1988,Aguascalientes,Defender,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2011,Ryouji_Dare
Jeroen_Yiyun,Henriksson,1981,Tri,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Jianghai_Kiyotoshi,Kakuta,1989,Puerto,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Anke_Ute,Weener,1995,Kiev,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Gernod_Sowmitri,Harloff,1991,Monterrey,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Yadran_Mechthild,Rayne,1983,South,Forward,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
Ryoichi_Ilan,Togni,1992,Vienna,Midfield,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Hideaki_Sava,Burtschick,1988,Guatemala,Midfield,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Suphachai_Tsukasa,Neuwirth,1993,Nashville,Defender,FC_Midtjylland,Houston,Stade_Louis_II,2011,Mattan_Edelhoff
Ayal_Waeil,Haining,1981,Wichita,Goalkeeper,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Geraud_Pat,Sherratt,1976,Wilkes,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Masahisa_Prabhav,Blaschek,1980,Indianapolis,Midfield,FC_Spartak_Moscow,Rio_de_Janeiro,Stadio_Olimpico,2012,Olavi_Gurd
Gesine_Tilmann,Cagman,1996,Corpus,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
Daisy_Ryotaro,Felciano,1976,Milan,Goalkeeper,Lille_OSC,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
Yasubumi_Friedemann,Nobauer,1984,Louisville,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Gang_Vivekananda,Hofstetter,1983,Mobile,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Graham_Kukhamay,McCain,1989,Barcelona,Midfield,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2013,Nabih_Rios
Sangjin_Martin,Sezan,1985,Lisbon,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Mahmut_Vyjayanti,Dedood,1984,Mobile,Goalkeeper,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Zizette_Polina,Herger,1980,El,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
Gennadi_Ciprian,Kubicar,1995,Madrid,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Kazumiti_Pin,Ziavras,1980,Orange,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Jinsei_Ranjeev,Blix,1983,Cozumel,Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Sylvie_Nathalie,Yang,1983,Long,Goalkeeper,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Daisy_Ryotaro,Felciano,1976,Milan,Midfield,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Boyan_Witold,Symes,1986,Vail,Midfield,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Otthein_Naftaly,Hogan,1976,Salvador,Midfield,FC_Dinamo_Bucuresti,Hamburg,Amsterdam_Arena,2013,Mattan_Edelhoff
Nili_Reese,Kopanas,1975,Augusta,Goalkeeper,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Iko_Fujio,Ducasse,1985,Dothan,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Ryoichi_Ilan,Togni,1992,Vienna,Midfield,FC_Spartak_Moscow,Rio_de_Janeiro,Stadio_Olimpico,2012,Olavi_Gurd
Errol_Cetin,Fabrizio,1978,Shreveport,Midfield,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
Dhabaleswar_Atilio,Rahmat,1988,Newark,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Eleftherios_Maxwell,Bollman,1986,Brussels,Defender,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Elie_Mart,Otillio,1982,Zihuatenejo,Midfield,Sport_Club_Internacional,Montreal,King_Power_Stadium,2011,Berardo_Gerber
Surapol_Yechezkel,Noltemeier,1984,Reno,Midfield,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Yili_Junjie,Walrath,1988,Beaumont,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Jinsei_Ranjeev,Blix,1983,Cozumel,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Suranjan_Sakurai
Cherri_Toshiaki,Musselman,1984,Valdosta,Midfield,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Asis_Sinisa,Hennebert,1986,Elko,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Roger_Kazi,Kraetzl,1990,Macon,Midfield,Sport_Club_Internacional,Montreal,King_Power_Stadium,2011,Berardo_Gerber
Guoren_Igino,Hudelmaier,1979,Santiago,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Graham_Kukhamay,McCain,1989,Barcelona,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Masum_Kasprzak
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Suranjan_Sakurai
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Surjatini_Joohack,Spehner,1978,New,Midfield,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Ryoichi_Ilan,Togni,1992,Vienna,Midfield,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Martii_Mischa,Matyska,1978,Pasco,Midfield,Sport_Club_Internacional,Montreal,King_Power_Stadium,2011,Berardo_Gerber
Zengping_Alissa,Touretzky,1983,Roanoke,Goalkeeper,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2014,Ahsan_Kliger
Tatsuro_Kamaljit,Specker,1994,Shreveport,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
Nili_Reese,Kopanas,1975,Augusta,Midfield,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Pierangela_Sudha,Tulley,1986,Greensboro,Goalkeeper,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Sreenivas_Wohr
Magne_Chihping,Jungst,1990,Durban,Forward,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Fiora_Avinash,Rosinski,1993,Palm,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Dongwook_Valentyn,Schupeta,1975,Fayetteville,Defender,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
Basem_Noemie,Ashish,1997,Windhoek,Midfield,ACF_Fiorentina,Hamburg,Estadio_da_Luz,2012,Atsuyuki_Jayaprakash
Zengping_Alissa,Touretzky,1983,Roanoke,Goalkeeper,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2014,Ahsan_Kliger
Cherri_Toshiaki,Musselman,1984,Valdosta,Midfield,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Elham_Roy,Kupper,1997,Toledo,Midfield,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Brad_Zhaofang,Dighe,1977,Frankfurt,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
Slawomir_Wanli,Bertsekas,1996,Valdosta,Forward,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Takenobu_Leighton,Derby,1989,Savannah,Defender,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Gang_Vivekananda,Hofstetter,1983,Mobile,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Yuiko_Adele,Gnutzmann,1993,Beaumont,Forward,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Suranjan_Sakurai
Hayo_Laks,Hooghiemstra,1986,Memphis,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Martii_Mischa,Matyska,1978,Pasco,Forward,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Velimir_Solveig,Andraka,1988,Hartford,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Masum_Kasprzak
