Inspection_ID,DBA_Name,AKA_Name,License_#,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results
2200775,THREE BROTHERS GROCERY,,2437440.0,Grocery Store*,Risk 2 (Medium),x8201 S EXCHANGE AVE ,CHICAGO,IL,60617.0,08/10/2018,Canvass,Out of Businessee
2200706,WALMART #5402,WAL-MART,1696430.0,Grocery Store,Risk 1 (High),x4650 W NORTH AVE ,CHICAGO,IL,60639.0,08/09/2018,Complaint Re-Inspection,Pass
2200671,JUPITER COFFEE,JUPITER COFFEE,1595894.0,Restaurant,Risk 1 (High),x1139 W FULTON MARKET ,CHICAGO,IL,60607.0,08/08/2018,Canvass,Pass w/ Conditions
2185170,MORRISON MANAGEMENT SPECIALISTS,FRESH MARKET AT FAIRBANKS,1842888.0,Restaurant,Risk 1 (High),250 E SUPERIOR ST ,xCHICAGO,IL,60611.0,07/27/2018,Canvass,Out of Businessee
2200395,KING SUPERMARKET,KING SUPERMARKET,2423280.0,Grocery Store*,Risk 3 (Low),400 E 41ST ST ,CHICAGO,IL,60653.0,08/01/2018,Canvass,Fail
2200381,FOUR BELLY RAMEN AND SUSHI,FOUR BELLY,2457788.0,Restaurant,Risk 1 (High),3227 N CLARK ST ,CHICAGO,IL,60657.0,07/31/2018,Complaint,No Entry
2185160,EL NOPAL,EL NOPAL,2570004.0,Bakery,Risk 2 (Medium),3648 W 26TH ST ,CHICAGO,IL,60623.0,07/27/2018,Canvass,Out of Business
2185103,LONDONHOUSE HOTEL,LONDONHOUSE HOTEL,2616121.0,Banquet/kitchen,Risk 3 (Low),x85 E Wacker DR ,xCHICAGO,IL,60601.0,07/26/2018,License,Pass w/ Conditions
2185000,THE DRINKING BIRD,THE DRINKING BIRD,25098.0,Restaurant,Risk 1 (High),2201 N CLYBOURN AVE ,CHICAGO,IL,60614.0,07/25/2018,Canvass,Out of Business
2185002,"JOE'S BARBQUE, INC",JOE'S BARBQUE,18234.0,Restaurant,Risk 1 (High),4900 W MADISON ST ,CHICAGO,IL,60644.0,07/25/2018,Canvass Re-Inspection,Passee
2184987,MCDONALD'S RESTAURANT,MCDONALD'S,2411397.0,Restaurant,Risk 2 (Medium),233 N MICHIGAN AVE ,CHICAGO,IL,60601.0,07/24/2018,Short Form Complaint,Passee
2184712,TEDDY BEAR DAY CARE,TEDDY BEAR DAY CARE,2398197.0,Children's Services Facility,Risk 1 (High),3483 W COLUMBUS AVE ,CHICAGO,IL,60652.0,07/18/2018,Canvass,No Entry
2184682,KORNER SHRIMP HOUSE,KORNER SHRIMP HOUSE,56002.0,Restaurant,Risk 2 (Medium),6530 W ARCHER AVE ,xCHICAGO,IL,60638.0,07/17/2018,Canvass,Out of Business
2184627,TACO & BURRITO HOUSE,TACO & BURRITO HOUSE,1332365.0,Restaurant,Risk 1 (High),x2430 N CENTRAL AVE ,xCHICAGO,IL,60639.0,07/16/2018,Canvass,Pass w/ Conditions
2184595,Senn High School,Nicholas Senn High School,47061.0,School,Risk 1 (High),5900 N Glenwood AVE ,CHICAGO,IL,60660.0,07/16/2018,Canvass Re-Inspection,Fail
2184587,Olive Mediterranean Grillx,Olive Mediterranean Grill,2469894.0,Restaurant,Risk 1 (High),23 E ADAMS ST ,CHICAGO,IL,60603.0,07/13/2018,Canvass,Out of Businessee
2184418,AMAZING EDIBLES,AMAZING EDIBLES/AMAZING SPIRITS,2590027.0,Catering,Risk 1 (High),2419 W 14TH ST ,CHICAGO,IL,60608.0,07/10/2018,License,Pass w/ Conditions
2181804,UNI GRILL,TASTY ASIAN RESTAURANT,2328551.0,Restaurant,Risk 1 (High),x3500 N BROADWAY ,CHICAGO,ILxa,60657.0,06/21/2018,Complaint,No Entry
2182171,HOSPITALITY 201 LLC,H201,2595174.0,Catering,Risk 2 (Medium),744 N DAMEN AVE ,CHICAGO,IL,60622.0,06/29/2018,License,Not Ready
2182168,FAMILY DOLLAR STORE  #6594,FAMILY DOLLAR STORE  #6594,1574963.0,Grocery Store,Risk 3 (Low),90 E 103RD ST ,xCHICAGO,IL,60628.0,06/29/2018,Complaint Re-Inspection,Pass
2182129,GOURMET GORILLA,HUNTER PERKINS CAMPUS,2608552.0,CHARTER SCHOOL,Risk 1 (High),x1700 W 83RD ST ,xCHICAGO,ILxa,60620.0,06/28/2018,License,Not Ready
2182100,BIXI BREWERY,BIXI BREWERY,2492242.0,Restaurant*,Risk 1 (High),2515-2517 N MILWAUKEE AVE ,CHICAGO,IL,60647.0,06/28/2018,License,Pass
2181820,AROMA ON NORTH AVENUE,AROMA ON NORTH AVENUE,1802621.0,Restaurant,Risk 1 (High),417 W NORTH AVE ,xCHICAGO,IL,60610.0,06/20/2018,Canvass,No Entry
2181817,TELLER'S COFFEEx,TELLERS,2578604.0,Restaurant,Risk 2 (Medium),111 W MONROE ST ,CHICAGO,IL,60603.0,06/21/2018,License,Not Ready
2181650,PRAIRIELAND MONTESSORI,PRAIRIELAND MONTESSORI,2298797.0,Daycare (2 - 6 Years),Risk 1 (High),3652 N LINCOLN AVE ,CHICAGO,IL,60613.0,06/20/2018,License,Pass
2181635,CHIPOTLE,CHIPOTLE,2289863.0,Restaurant,Risk 1 (High),311 S WACKER DR ,CHICAGO,IL,60606.0,06/19/2018,Canvass,Passee
2181429,EDISON PARK ELEMENTARY SCHOOL,EDISON PARK ELEMENTARY SCHOOL,28081.0,School,Risk 1 (High),x6220 N Olcott (7500W) ,CHICAGO,IL,60631.0,06/14/2018,Canvass Re-Inspection,Fail
2181304,SHELL,SHELL,2600468.0,Grocery Store*,Risk 2 (Medium),45 N WESTERN AVE ,CHICAGO,IL,60612.0,06/13/2018,License,Fail
2181226,BOP BAR KOREAN FOOD,BOP BAR KOREAN FOOD,2438187.0,Mobile Food Preparer*,Risk 2 (Medium),239 GOLF MILL CENTER STE 322,NILES NILES,IL,60714.0,06/12/2018,License,Pass
2177163,ASIAN CUISINE EXPRESS,ASIAN CUISINE EXPRESS,2327198.0,Restaurant,Risk 1 (High),3823 W 31ST ST ,CHICAGO,IL,60623.0,06/11/2018,Canvass Re-Inspection,Passee
2177012,LAS ISLAS MARIAS,LAS ISLAS MARIAS,1943409.0,Restaurant,Risk 1 (High),2400 S PULASKI RD ,CHICAGO,IL,60623.0,06/08/2018,Canvass Re-Inspection,Fail
2177008,"PARK VIEW REHAB CENTER, LLC","PARK VIEW REHAB CENTER, LLC",2419012.0,Long Term Care*,Risk 1 (High),5888 N RIDGE AVE ,CHICAGO,IL,60660.0,06/08/2018,Canvass Re-Inspection,Pass
2176905,"PENINSULA CHICAGO, LLC",Z BAR,2589540.0,Restaurant,Risk 1 (High),108 E SUPERIOR ST ,CHICAGO,IL,60611.0,06/07/2018,License,Pass
2176896,JAM,JAM,2115261.0,Restaurant,Risk 1 (High),3057 W LOGAN BLVD ,CHICAGO,IL,60647.0,06/07/2018,Canvass,Out of Business
2170212,WELLS PREP,IDA B WELLS,3240688.0,School,Risk 1 (High),249 E 37TH ST ,CHICAGO,ILxa,60653.0,06/07/2018,Canvass Re-Inspection,Pass
2176791,JOHN SCHALLER,JOHN SCHALLER,115.0,Restaurant*,Risk 1 (High),3714 S HALSTED ST ,CHICAGO,IL,60609.0,06/05/2018,Canvass,No Entry
2176674,D'ANARDO,D'ANARDO,16516.0,Restaurant,Risk 1 (High),6535 W 63RD ST ,CHICAGO,ILxa,60638.0,06/05/2018,Canvass,Out of Business
2176650,EL POLLO BRAVOx,EL POLLO RANCHERO,2253092.0,Restaurant,Risk 1 (High),4147 W 26TH ST ,CHICAGO,IL,60623.0,06/01/2018,Canvass Re-Inspection,Fail
2176609,RENOWNED AWAKENINGS,RENOWNED AWAKENINGS,1741161.0,Restaurant,Risk 2 (Medium),1969 W OGDEN AVE ,CHICAGO,IL,60612.0,06/01/2018,Canvass,Pass
2176549,SALONICA RESTAURANT,SALONICA RESTAURANT,19347.0,Restaurant,Risk 1 (High),1438-1440 E 57TH ST ,CHICAGO,IL,60637.0,05/31/2018,Complaint,Fail
2176532,ASSUMPTION BVM CHURCH,ASSUMPTION BVM CHURCH,0.0,Special Event,Risk 1 (High),x2434 S CALIFORNIA AVE ,CHICAGO,IL,60608.0,05/31/2018,Canvass,Passee
2176499,BIG BUBA'S,BIG BUBA'S,2584067.0,Restaurant,Risk 1 (High),1137 W 63RD ST ,CHICAGO,IL,60621.0,05/30/2018,Canvass,Out of Business
2176455,BAR BISCAY,BAR BISCAY,2245884.0,Restaurant,Risk 1 (High),1450 W CHICAGO AVE ,CHICAGO,IL,60642.0,05/29/2018,Complaint,Pass
2176419,ALDEN NURSING CENTER WENTWORTH,ALDEN NURSING CENTER WENTWORTH,2204177.0,Long Term Care*,Risk 1 (High),x201 W 69TH ST ,CHICAGO,IL,60621.0,05/29/2018,Canvass,Fail
2176360,JEWEL FOOD STORE #3376x,JEWEL FOOD STORE #3376,1909968.0,Grocery Store,Risk 1 (High),370 N DESPLAINES ST ,xCHICAGO,IL,60661.0,05/25/2018,Complaint Re-Inspection,Pass
2176344,PUBLIC HOUSE,PUBLIC HOUSE,2008148.0,Restaurant,Risk 1 (High),400 N STATE ST ,CHICAGO,ILxa,60654.0,05/25/2018,Canvass,Pass w/ Conditions
2176327,PHLOUR BAKERY AND CAFE,PHLOUR BAKERY AND CAFE,2522179.0,Bakery,Risk 1 (High),1138 W BRYN MAWR AVE ,CHICAGO,IL,60660.0,05/25/2018,Canvass,Fail
2080218,OSTIONERIA RESTAURANT EL EL TECOLOTE,OSTIONERIA RESTAURANT EL EL TECOLOTE,22952.0,Restaurant,Risk 1 (High),3519 W 26TH ST ,CHICAGO,ILxa,60623.0,05/25/2018,Canvass Re-Inspection,Failee
2170032,GARFIELD ENTERPRISE INC,CITGO,85259.0,Grocery Store*,Risk 3 (Low),2006 W 55TH BLVD ,CHICAGO,IL,60609.0,05/22/2018,Canvass,Out of Business
2169987,THE DUGOUT / PRESS BOXx,THE DUGOUT / PRESS BOX,2560927.0,Restaurant,Risk 1 (High),950 W ADDISON ST ,CHICAGO,IL,60613.0,05/18/2018,License Re-Inspection,Pass
2169865,MCDONALDS,MCDONALDS,2595825.0,Restaurant,Risk 2 (Medium),1035 W RANDOLPH ST ,CHICAGO,IL,60607.0,05/17/2018,License,Pass
2169833,EMILIO'S TAPAS,EMILIO'S TAPAS,70260.0,Restaurant,Risk 1 (High),213-215 E OHIO ST ,CHICAGO,IL,60611.0,05/16/2018,Canvass,Out of Business
2169689,SUNSHINE RESTAURANT,SUNSHINE  RESTAURANT,2595687.0,Restaurant,Risk 1 (High),4649 N DAMEN AVE ,CHICAGO,IL,60625.0,05/14/2018,License,Not Readyee
2169664,RUK SUSHI & THAIx,RUK SUSHI & THAI,2368174.0,Restaurant,Risk 1 (High),4700 N KIMBALL AVE ,CHICAGO,IL,60625.0,05/11/2018,Canvass,Out of Business
2169620,ASSAFWAY MARKET,ASSAFWAY MARKET,2595750.0,Grocery Store,Risk 3 (Low),8125 S COTTAGE GROVE AVE ,xCHICAGO,IL,60619.0,05/11/2018,License,No Entryee
2169340,CHILL N2,CHILL N2,2569190.0,Restaurant*,Risk 2 (Medium),2935 N BROADWAY ,CHICAGO,IL,60657.0,05/08/2018,Canvass,Out of Business
2169299,TIN  WHISTLE,TIN  WHISTLE,2555486.0,Restaurant,Risk 2 (Medium),6448 N MILWAUKEE AVE ,CHICAGO,ILxa,60631.0,05/08/2018,License,Pass
2169233,Taco Bell,,2569566.0,,Risk 3 (Low),x4501 W NORTH AVE ,CHICAGO,ILxa,60639.0,05/04/2018,License,Out of Business
2167100,BLUEBIRD,BLUEBIRD,2511010.0,Restaurant,Risk 1 (High),2863 N CLARK ST ,CHICAGO,ILxa,60657.0,05/03/2018,Canvass,Pass
2167039,MORSEL,morseEL,2138119.0,Restaurant,Risk 1 (High),1406 W MORSE AVE ,CHICAGO,IL,60626.0,05/01/2018,Canvass,Out of Business
2166967,STAR KITCHEN,STAR KITCHEN,2595132.0,Restaurant,Risk 1 (High),335 W 31ST ST ,xCHICAGO,IL,60616.0,05/01/2018,License,Not Ready
2166901,COMFORT SUITES,COMFORT SUITES,1938588.0,Restaurant,Risk 2 (Medium),320 N MICHIGAN AVE ,CHICAGO,IL,60601.0,04/30/2018,Canvass,Pass
2166840,SMYSER PRIMARY CENTER,SMYSER PRIMARY CENTER,2510144.0,School,Risk 1 (High),6200 W PATTERSON AVE ,CHICAGO,ILxa,60634.0,04/27/2018,Canvass,Pass
2166788,HELLO TACOS! DE CERO,HELLO TACOS DE CERO,1478484.0,Restaurant,Risk 1 (High),812-816 W RANDOLPH ST ,xCHICAGO,IL,60607.0,04/26/2018,Canvass,Out of Business
2166645,T'OUI MACARON AND PATISSERIE,T'OUI MACARON AND PATISSERIE,2589672.0,Bakery,Risk 2 (Medium),5018 N BROADWAY ,CHICAGO,IL,60640.0,04/24/2018,License,Not Ready
2166607,BILL'S BAR & BURGER,BILL'S BAR & BURGER,2575278.0,Restaurant*,Risk 1 (High),x30 E HUBBARD ST ,CHICAGO,ILxa,60611.0,04/24/2018,License,Pass
2166586,JOEY'S RED HOTS,JOEY'S RED HOTS,2594730.0,Restaurant,Risk 1 (High),11500 S WESTERN AVE ,CHICAGO,IL,60643.0,04/24/2018,License,Pass
2166522,ROSWELL MASON CPC,ROSWELL MASON CPC,24382.0,School,Risk 1 (High),4216 W 19TH ST ,CHICAGO,IL,60623.0,04/23/2018,Canvass,Fail
2138217,KATE & JAN HOT DOGS,KATE & JAN HOT DOGS,2528402.0,Mobile Food Preparer,Risk 2 (Medium),x324 N LEAVITT ST ,CHICAGO,IL,60612.0,04/23/2018,Canvass Re-Inspection,Pass
2166458,TEMPLE BAR CHICAGO,TEMPLE BAR CHICAGO,2579147.0,Restaurant,Risk 1 (High),3001 N ASHLAND AVE ,CHICAGO,IL,60657.0,04/20/2018,License Re-Inspection,Pass
2166459,THE TEMPLE BARx,LAS REINAS,40374.0,Restaurant,Risk 1 (High),3001 N ASHLAND AVE ,CHICAGO,IL,60657.0,04/20/2018,Canvass,Out of Business
2166338,ORSO'S RESTAURANT,ORSO'S RESTAURANT,2405009.0,Restaurant,Risk 1 (High),1401 N WELLS ST ,CHICAGO,IL,60610.0,04/19/2018,Complaint,Pass
2166325,MEXICO LINDO RESTAURANT INC.,MEXICO LINDO RESTAURANT,2528695.0,Restaurant,Risk 1 (High),3808 W LAWRENCE AVE ,CHICAGO,ILxa,60625.0,04/18/2018,Canvass,Out of Business
2166302,JUST SHRIMP FC MALL,JUST SHRIMP FC MALL,2457460.0,Restaurant,Risk 2 (Medium),7601 S CICERO AVE ,CHICAGO,IL,60652.0,04/18/2018,Canvass,Out of Business
2166244,SOUTH BRANCH,SOUTH BRANCH,2065037.0,Restaurant,Risk 1 (High),100 S WACKER DR ,xCHICAGO,IL,60606.0,04/17/2018,Canvass,Passee
2160121,SOUTH COAST,SOUTH COAST SUSHI,1817424.0,Restaurant,Risk 1 (High),1700 S MICHIGAN AVE ,CHICAGO,IL,60616.0,04/16/2018,Canvass,No Entry
2160105,"INTERWEST CHICAGO HOTEL,LLC",HOTEL INDIGO,2457971.0,Restaurant,Risk 1 (High),1244 N DEARBORN ST ,CHICAGO,IL,60610.0,04/16/2018,Canvass,Not Ready
2160057,FAMILY DOLLAR  #5392,FAMILY DOLLAR  #5392,1337574.0,Grocery Store,Risk 3 (Low),1200 W 87TH ST ,CHICAGO,ILxa,60620.0,04/13/2018,Complaint Re-Inspection,Pass
2159993,CAFECITO,CAFECITO,2240716.0,Restaurant*,Risk 1 (High),7 N WELLS ST ,CHICAGO,ILxa,60606.0,04/12/2018,Canvass Re-Inspection,Pass
2159846,TRUTH,TRUTH,2341116.0,Restaurant,Risk 1 (High),56 E PERSHING RD ,CHICAGO,IL,60653.0,04/11/2018,Complaint Re-Inspection,Pass
2159851,"ASIAN CHOPSTICKS, INC","ASIAN CHOPSTICKS, INC",2363821.0,Restaurant,Risk 1 (High),28 E ROOSEVELT RD ,CHICAGO,IL,60605.0,04/11/2018,Canvass,Fail
2159828,GOLDEN DINERx,WEST TOWN LOGAN SQUARE,2038643.0,Golden Diner,Risk 1 (High),1613 W CHICAGO AVE ,CHICAGO,IL,60622.0,04/11/2018,Canvass,Pass
2159328,ROSA FOOD MARKET,ROSA FOOD MARKET,2583605.0,Grocery Store*,Risk 2 (Medium),2835 W 63RD ST ,CHICAGO,IL,60629.0,04/02/2018,License Re-Inspection,Pass
2159732,Fenger Acad. (H/S)(Board of Education),Fenger Acad. (H/S),46111.0,School,Risk 1 (High),11220 S Wallace (600W) ,CHICAGO,IL,60628.0,04/10/2018,Canvass Re-Inspection,Pass
2159726,PASSEROTTO,PASSEROTTO,2560352.0,Restaurant,Risk 1 (High),5420 N CLARK ST ,xCHICAGO,IL,60640.0,04/10/2018,License,Fail
2159613,PRET A MANGER,PRET A MANGER,2162294.0,Restaurant,Risk 1 (High),1 S STATE ST FL ,CHICAGO,IL,60603.0,04/06/2018,Canvass,Passee
2159532,MASALA INDIAN AND  MEDITERRANEAN CORP,MASALA INDIAN AND MEDITERRANEAN,2327786.0,Restaurant,Risk 1 (High),1002 W ARGYLE ST ,CHICAGO,IL,60640.0,04/05/2018,Canvass,Out of Business
2159524,"GLAZED AND INFUSED, LLC","GLAZED AND INFUSED, LLC",2391067.0,Restaurant*,Risk 2 (Medium),222 N LA SALLE ST ,CHICAGO,IL,60601.0,04/05/2018,Canvass,Out of Business
2159426,ERMEL'S,ERMEL'S,2484238.0,Restaurant,Risk 1 (High),5729 N NORTHWEST HWY ,CHICAGO,ILxa,60646.0,04/03/2018,Canvass,Out of Business
2159249,LA FIESTA,LAFIESTA,2588975.0,Restaurant*,Risk 1 (High),4248 S ARCHER AVE ,CHICAGO,IL,60632.0,03/30/2018,License,Passee
2151058,ORIOLE,ORIOLE,2418112.0,Restaurant,Risk 1 (High),661 W WALNUT ST ,CHICAGO,IL,60661.0,03/27/2018,Canvass,Fail
2150978,SOUTH CHICAGO FOOD & DELI,SOUTH CHICAGO FOOD & DELI,2443355.0,Grocery Store,Risk 3 (Low),x11101 S MICHIGAN AVE ,CHICAGO,IL,60628.0,03/26/2018,Canvass,Out of Business
2150872,NEW TASTE OF CHICAGO INC,NEW TASTE OF CHICAGO INC,2560851.0,Restaurant,Risk 1 (High),11101 S MICHIGAN AVE ,CHICAGO,IL,60628.0,03/22/2018,License,Not Ready
2150847,TACO BELL 32575,TACO BELL 32575,2583191.0,Restaurant,Risk 2 (Medium),x3365 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60616.0,03/22/2018,License,Pass
2150654,PAPA ROMEO'S PIZZA,PAPA ROMEO'S PIZZA,2432923.0,Restaurant,Risk 1 (High),4359 N PULASKI RD ,CHICAGO,IL,60641.0,03/20/2018,Complaint,No Entry
2150629,NORTHERN FORKx,GOURMET 45,2588727.0,Restaurant,Risk 1 (High),350 N ORLEANS ST ,CHICAGO,IL,60654.0,03/19/2018,License,Not Ready
2150483,GABY'S  PIZZA  &  GRILL,GABY'S  PIZZA  &  GRILL,2004115.0,Restaurant*,Risk 2 (Medium),3805 S KEDZIE AVE ,CHICAGO,IL,60632.0,03/15/2018,Canvass,Out of Business
2150375,COMMUNITY,COMMUNITY,2278096.0,Restaurant,Risk 1 (High),4038 N MILWAUKEE AVE ,CHICAGO,ILxa,60641.0,03/14/2018,Canvass,No Entry
2150336,CATALYST RANCH,CATALYST RANCH,1598049.0,Restaurant,Risk 1 (High),656 W RANDOLPH ST ,CHICAGO,IL,60661.0,03/14/2018,Recent Inspection,Passee
2150311,UNION LEAGUE CLUB,UNION LEAGUE CLUB,2570241.0,Restaurant*,Risk 1 (High),65 W JACKSON BLVD ,CHICAGO,IL,60604.0,03/13/2018,License,Not Ready
2150241,THE PASTA BOWL,THE PASTA BOWL,2578688.0,Restaurant,Risk 1 (High),4343 N LINCOLN AVE ,CHICAGO,ILxa,60618.0,03/13/2018,License,Fail
2146116,MCDONALD'S #6113,MCDONALD'S,2551022.0,Restaurant,Risk 2 (Medium),6900 S LAFAYETTE AVE ,CHICAGO,IL,60621.0,03/08/2018,Complaint,Fail
2136090,LA PENA,LA PENA,1095962.0,Restaurant,Risk 1 (High),4104 W NORTH AVE ,CHICAGO,IL,60639.0,01/26/2018,Canvass,No Entry
2129801,C L DISCOUNT,C L DISCOUNT,84014.0,,Risk 3 (Low),4800 N CLARK ST ,CHICAGO,IL,60640.0,12/28/2017,Canvass,Out of Business
2116816,CUBBIE DOGGSx,CUBBIE DOGGS,1479345.0,,Risk 3 (Low),3523 N CLARK ST ,CHICAGO,IL,60657.0,12/07/2017,Canvass,Out of Business
2098752,SONG DO,SONG DO,1194410.0,Restaurant,Risk 1 (High),4918 N LINCOLN AVE ,CHICAGO,IL,60625.0,10/13/2017,Canvass Re-Inspection,Passee
1955900,ROMANIAN KOSHER SAUSAGE CO,ROMANIAN KOSHER SAUSAGE,4025.0,Grocery Store*,Risk 2 (Medium),7200 N CLARK ST ,CHICAGO,IL,60626.0,09/22/2017,Canvass,No Entry
2081473,TAKETEI,TAKETEI,2192948.0,Restaurant,Risk 1 (High),1111 W BERWYN AVE ,CHICAGO,IL,60640.0,09/01/2017,Canvass,No Entry
2078989,RIB PLACE INC.,RIB PLACE,2017189.0,Restaurant,Risk 1 (High),x5607 W CORCORAN PL ,CHICAGO,IL,60644.0,08/24/2017,Canvass,Out of Business
2078661,MATILDA,MATILDA/BABY ATLAS,44826.0,Restaurant,Risk 1 (High),x3101 N SHEFFIELD AVE ,CHICAGO,IL,60657.0,08/18/2017,Canvass,No Entry
2071342,HYATT,HUB 8 CAFE,2517638.0,Restaurant,Risk 1 (High),150 N RIVERSIDE PLZ ,CHICAGO,IL,60601.0,07/25/2017,License,Pass
2052260,SUBWAY,SUBWAY,2232831.0,Restaurant,Risk 1 (High),3815 N BROADWAY ,CHICAGO,IL,60613.0,07/27/2017,Canvass,Pass
2071258,KAMEYA,KAMEYA,2292951.0,Restaurant*,Risk 1 (High),806 W WEBSTER AVE ,CHICAGO,IL,60614.0,07/21/2017,Canvass,No Entry
2070008,MCDONALD'S,MCDONALD'S,2328103.0,Restaurant*,Risk 2 (Medium),600 N CLARK ST ,CHICAGO,IL,60654.0,07/18/2017,Short Form Complaint,Pass
2069675,LEFT COAST WELLS,LEFT COAST WELLS,2528570.0,Restaurant,Risk 1 (High),x165 W SUPERIOR ST ,CHICAGO,IL,60654.0,07/11/2017,License,Pass
2069529,SUBWAY SANDWICH STORE,SUBWAY,1330081.0,Restaurant,Risk 1 (High),2750 W DEVON AVE ,CHICAGO,ILxa,60659.0,07/07/2017,Canvass,Pass
2069289,TREASURE ISLAND LEARNING CENTERx,TREASURE ISLAND LEARNING CENTER,2245828.0,Children's Services Facility,Risk 1 (High),3022-3024 N MILWAUKEE AVE ,CHICAGO,IL,60618.0,06/29/2017,Canvass,Out of Business
2064922,MS. TITTLE'S CUPCAKES,MS. TITTLE'S CUPCAKES,2256507.0,Mobile Food Dispenser,Risk 3 (Low),324 N LEAVITT ST ,CHICAGO,IL,60612.0,06/24/2017,Canvass,Passee
2064508,CRISPY'S,CRISPY'S,2447073.0,Restaurant,Risk 1 (High),x7242 W TOUHY AVE ,CHICAGO,IL,60631.0,06/19/2017,Canvass,No Entry
2064356,"PIZZALIANOS, INC.",PIZZALIANOS,2349137.0,Restaurant,Risk 1 (High),8130 S KEDZIE AVE ,CHICAGO,ILxa,60652.0,06/15/2017,Canvass Re-Inspection,Pass
2059793,HDOG FAST FOOD,HDOG FAST FOOD,2363678.0,Restaurant,Risk 1 (High),x5341 S ARCHER AVE ,CHICAGO,IL,60632.0,06/07/2017,Canvass,Out of Business
2059741,CHIU QUON BAKERY,CHIU QUON BAKERY,2501165.0,Bakery,Risk 1 (High),1127 W ARGYLE ST ,CHICAGO,ILxa,60640.0,06/07/2017,Complaint Re-Inspection,Pass
2059479,Carson (New),Carson (New),70217.0,School,Risk 1 (High),2550 W 56th ST ,chicago,IL,60629.0,06/02/2017,Canvass Re-Inspection,Pass
2059292,STUDIO MOVIE GRILLx,STUDIO MOVIE GRILL,2309244.0,Restaurant,Risk 1 (High),210 W 87TH ST ,CHICAGO,IL,60620.0,05/30/2017,Complaint Re-Inspection,Pass
2050717,MAJANI FOOD EMPORIUM,MAJANI,2534798.0,Restaurant,Risk 1 (High),7167 S EXCHANGE AVE ,CHICAGO,ILxa,60649.0,05/19/2017,License,Pass
1955674,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,241.0,Restaurant,Risk 1 (High),7541-7545 N CLARK ST ,xCHICAGO,ILxa,60626.0,05/12/2017,Canvass,Out of Business
2050161,JIMMY,JIMMY,1884675.0,Restaurant,Risk 1 (High),x610 N RUSH ST ,CHICAGO,IL,60611.0,05/11/2017,Canvass,Out of Business
2050059,TRUMP INTERNATIONAL HOTEL,SIXTEEN,2048785.0,Restaurant*,Risk 1 (High),x401 N WABASH AVE ,CHICAGO,IL,60611.0,05/09/2017,Canvass Re-Inspection,Pass
2050017,BOURBON ON DIVISION,BOURBON ON DIVISION,2369040.0,Restaurant,Risk 1 (High),2050 W DIVISION ST ,CHICAGO,IL,60622.0,05/09/2017,License,Failee
2049960,HUB'S GYROS II INC,HUB'S GYROS II,6503.0,Restaurant,Risk 1 (High),5540 N LINCOLN AVE ,CHICAGO,IL,60625.0,05/08/2017,Complaint,Failee
2049828,WALMART NEIGHBORHOOD MARKET #3110,WALMART NEIGHBORHOOD MARKET,2511343.0,Grocery Store,Risk 1 (High),7535 S ASHLAND AVE ,CHICAGO,IL,60620.0,05/04/2017,License,Pass
2049733,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,LEVY AT AMERICAN AIRLINES CONFERENCE CENTER,2510896.0,Restaurant,Risk 2 (Medium),1101 W WAVELAND AVE ,CHICAGO,IL,60613.0,05/04/2017,License,Pass
2049498,KENTUCKY FRIED CHICKEN,KENTUCKY FRIED CHICKEN,2442909.0,Restaurant,Risk 1 (High),10200 S HALSTED ST ,CHICAGO,IL,60628.0,04/28/2017,Canvass,Out of Business
2049450,DREXEL FOOD MART,DREXEL FOOD MART,2516573.0,Grocery Store*,Risk 1 (High),901 E 79TH ST ,CHICAGO,ILxa,60619.0,04/28/2017,License,Fail
2049293,BEST NAAN,BEST NAAN,2042731.0,Bakery,Risk 2 (Medium),x6352 N OAKLEY AVE ,CHICAGO,IL,60659.0,04/26/2017,Canvass,Out of Business
2028715,DA PIZZA DUDE,DA PIZZA DUDE,2368496.0,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608.0,04/21/2017,Complaint,Pass
2028704,SUBWAY #25073,SUBWAY,1495371.0,Restaurant,Risk 1 (High),4070 N MILWAUKEE AVE ,CHICAGO,IL,60641.0,04/21/2017,Canvass Re-Inspection,Pass
2028445,FABIANA'S BAKERY,FABIANA'S BAKERY,2506543.0,Restaurant,Risk 2 (Medium),1658 E 53RD ST ,CHICAGO,IL,60615.0,04/17/2017,License,Not Ready
2028391,PALACE GATE AFRICA RESTAURANT,PALACE GATE AFRICAN RESTAURANT,2089194.0,Restaurant,Risk 1 (High),x4548 N MAGNOLIA AVE ,CHICAGO,IL,60640.0,04/17/2017,Canvass,Out of Business
2010021,LA TORTA CHILANGA,LA TORTA CHILANGA,2320536.0,Restaurant*,Risk 1 (High),2152 W CERMAK RD ,xCHICAGO,IL,60608.0,04/07/2017,Canvass Re-Inspection,Pass
2009791,"Arby's /SBA,LTD",Arby's,1892053.0,Restaurant,Risk 1 (High),x5 N WELLS ST ,CHICAGO,IL,60606.0,04/04/2017,Canvass Re-Inspection,Pass
