name,streetAddress,city,state,zipCode,telephone,website,priceRange,categories,ratingValue,neighborhood
sepi's giant submarines,10968 le Conte Ave,Los Angeles,CA,90024,(310) 208-7171,http://sepiswestwood.com,0,Sandwich Shops;Bars;Delicatessens;American Restaurants;Caterers;Bar & Grills;Restaurants,4,Westwood;West Los Angeles
cooks county restaurant,8009 Beverly Blvd,Los Angeles,CA,90048,(323) 653-8009,http://www.cookscountyrestaurant.com,1,Family Style Restaurants;Breakfast Brunch & Lunch Restaurants;American Restaurants;Fine Dining Restaurants;Take Out Restaurants;Caterers;Soul Food Restaurants;Restaurants,4.5,Beverly Center;Central La;Mid-City West;Central LA
itacho japanese restaurant,7311 Beverly Blvd,Los Angeles,CA,90036,(323) 938-9009,http://www.itachorestaurant.com;http://itachoizakaya.com,0,Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Restaurants,4,Central LA;Mid-City West
asava thai,970 N Western Ave,Los Angeles,CA,90029,(323) 466-1122,http://www.asavathai.com,0,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,5,Hollywood Studio District;Central LA
sky's,5408 W Pico Blvd,Los Angeles,CA,90019,(323) 932-6253,http://www.skysgourmettacos.com,0,Mexican Restaurants;Take Out Restaurants;Vegetarian Restaurants;Seafood Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurant Delivery Service;Caterers;Latin American Restaurants;Restaurants,4,Central LA;Pico Park;PICO
ebisu japanese tavern,356 E 2nd St,Los Angeles,CA,90012,(213) 613-1644,http://www.ebisu-la.com,0,Japanese Restaurants;Cocktail Lounges;Bar & Grills;Seafood Restaurants;Taverns;Asian Restaurants;Bars;Take Out Restaurants;Restaurants,1,Central LA;Historic Cultural;Little Tokyo
tomatillo mexican grill,3435 Wilshire Blvd Ste 108,Los Angeles,CA,90010,(213) 388-9636,http://tomatillousa.com,0,Mexican Restaurants;Bar & Grills;Latin American Restaurants;Restaurants,4,Central LA;Wilshire Center - Koreatown
le chine wok,2958 N Beverly Glen Cir,Los Angeles,CA,90077,(310) 475-1146,http://www.lechinewokbelair.com,0,Chinese Restaurants;Asian Restaurants;Seafood Restaurants;Family Style Restaurants;Restaurants,4.5,Bel Air-Beverly Crest;Bel Air;West Los Angeles
california pizza kitchen,1001 Broxton Ave,Los Angeles,CA,90024,(310) 209-9197,http://www.cpk.com,1,Pizza;Restaurants;Take Out Restaurants;American Restaurants;Italian Restaurants,4,Westwood Village;Westwood;West Los Angeles
el cholo restaurant,1121 S Western Ave,Los Angeles,CA,90006,(323) 419-4158,http://www.elcholo.com,1,Mexican Restaurants;Restaurants;Latin American Restaurants,3.5,Central LA;Olympic Park;Country Club Park
thai original bbq express,484 N Western Ave,Los Angeles,CA,90004,(323) 463-8499,http://thaicuisine.com,0,Thai Restaurants;Barbecue Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,4,Central LA;Larchmont;Greater Wilshire
home restaurant,1760 Hillhurst Ave,Los Angeles,CA,90027,(323) 669-0211,http://www.homelosfeliz.com,1,American Restaurants;Home Cooking Restaurants;Caterers;Take Out Restaurants;Family Style Restaurants;Restaurant Delivery Service;Dessert Restaurants;Bar & Grills;Coffee & Tea;Coffee Shops;Sandwich Shops;Hamburgers & Hot Dogs;Restaurants,4,Central LA;Greater Griffith Park;Los Feliz
escala,3451 W 6th St,Los Angeles,CA,90020,(213) 387-1113,http://www.escalaktown.com/#about,1,Latin American Restaurants;Bars;Brew Pubs;Restaurants,4,Wilshire Center - Koreatown;Central LA
max city bbq,4729 Eagle Rock Blvd,Los Angeles,CA,90041,(323) 254-4227,http://www.maxcitybbq.com,0,Barbecue Restaurants;American Restaurants;Caterers;Take Out Restaurants;Restaurants,5,Eagle Rock;East LA
denny's,3740 Crenshaw Blvd,Los Angeles,CA,90016,(323) 298-5498,http://locations.dennys.com/CA/LOS-ANGELES/247757,0,American Restaurants;Hamburgers & Hot Dogs;Breakfast Brunch & Lunch Restaurants;Restaurants;Family Style Restaurants,1,South LA;West Adams
sushi cat,6357 Wilshire Blvd,Los Angeles,CA,90048,(323) 655-8060,http://sushicatla.com,0,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,4,Central LA;Carthay Square;Central La;Mid-City West
cucina rustica,888 Wilshire Blvd,Los Angeles,CA,90017,(213) 988-8880,http://cucinarusticala.com,1,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Caterers;Restaurants,3,New Downtown;Downtown Los Angeles;Central La;Central LA;Financial District
ronnie's diner,12740 Culver Blvd Ste J,Los Angeles,CA,90066,(310) 578-9399,http://ronniesdiner.com,0,Coffee Shops;American Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,4.5,Marina del Rey;West Los Angeles
new flavors inc,4135 S Centinela Ave,Los Angeles,CA,90066,(310) 390-7849,http://www.newflavorsrestaurant.com,0,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,5,Marina Del Rey;West Los Angeles;Marina del Rey
figaro cafe,1802 N Vermont Ave,Los Angeles,CA,90027,(323) 662-1587,http://www.figarobistrot.com,0,Cafeterias;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Caterers;Restaurants,3.5,Los Feliz;Central LA;Greater Griffith Park
wood handcrafted pizza,2861 W Sunset Blvd,Los Angeles,CA,90026,(323) 667-9940,http://www.woodsilverlake.com,1,Pizza;Vegan Restaurants;Caterers;Take Out Restaurants;Restaurants,4,Silver Lake;East LA
meals by genet,1053 S Fairfax Ave,Los Angeles,CA,90019,(323) 938-9304,http://www.factual.com/22798f9e-3921-4932-a3c0-db0fab1b38ca;http://www.mealsbygenet.com,1,African Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;American Restaurants;Middle Eastern Restaurants;Restaurants,4.5,Carthay Square;Central LA;PICO
krua siri thai cuisine,5103 Hollywood Blvd,Los Angeles,CA,90027,(323) 660-6196,http://www.kruasiri.com,0,Restaurants;Family Style Restaurants;Thai Restaurants,5,Little Armenia;Central LA;East Hollywood
china lee,5920 Santa Monica Blvd,Los Angeles,CA,90038,(323) 871-2838,http://chinaleejacksonville.com,0,Chinese Restaurants;Asian Restaurants;Restaurants,5,Central LA;Hollywood Studio District;Hollywood;Central La
sultani restaurant,1535 N La Brea Ave,Los Angeles,CA,90028,(323) 876-3389,http://www.sultanigoodfood.com,0,Middle Eastern Restaurants;Caterers;Take Out Restaurants;Family Style Restaurants;Restaurants,3,Central LA;Hollywood Hills West
new dragon restaurant,934 N Hill St,Los Angeles,CA,90012,(213) 626-6050,http://www.yelp.com/biz_photos/VdpxYO4hCKYo0eSF9r59ew?select=Ay-Vbartn1vL8rHWln9y6Q,0,Chinese Restaurants;Asian Restaurants;Seafood Restaurants;Family Style Restaurants;Restaurants,5,Chinatown;Central LA;Historic Cultural
bandera,11700 Wilshire Blvd,Los Angeles,CA,90025,(310) 477-3524,http://www.banderarestaurants.com;http://hillstone.com;http://www.hillstone.com/#/restaurants/bandera,1,Continental Restaurants;American Restaurants;Family Style Restaurants;Restaurants,4.5,West Los Angeles;Brentwood
giamela's submarine sandwiches,3178 Los Feliz Blvd,Los Angeles,CA,90039,(323) 661-9444,http://www.giamelas.com,0,Sandwich Shops;Italian Restaurants;Pizza;Caterers;Delicatessens;Take Out Restaurants;Restaurants,4.5,Atwater Village;East LA;North Atwater
new york pizza & pasta,7123 W Sunset Blvd,Los Angeles,CA,90046,(323) 874-4888,http://www.nypizzahollywood.com;http://newyorkpizzapasta.com,0,Pizza;Italian Restaurants;Family Style Restaurants;Restaurants,4.5,Central LA;Hollywood Hills West
all'angolo pizza & pasta,4050 W 3rd St,Los Angeles,CA,90020,(213) 368-7888,http://www.allangolopizza.com,0,Pizza;Italian Restaurants;Take Out Restaurants;Caterers;Restaurants,5,Central LA;Wilshire Center - Koreatown
the vegan joint (national blvd),10438 National Blvd,Los Angeles,CA,90034,(310) 559-1357,http://theveganjoint.com,0,Vegetarian Restaurants;Caterers;Delicatessens;Sandwich Shops;Thai Restaurants;Health Food Restaurants;Asian Restaurants;Take Out Restaurants;Vegan Restaurants;Restaurants,4,Palms;West Los Angeles
hong kong kitchen,5088 Valley Blvd,Los Angeles,CA,90032,(323) 222-2369,http://www.hongkongcatogo.com,0,Chinese Restaurants;Seafood Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,1,LA-32;East LA;El Sereno
manuel__ el tepeyac cafe,812 N Evergreen Ave,Los Angeles,CA,90033,(323) 268-1960,http://www.manuelseltepeyac.com,0,Restaurants;Family Style Restaurants;Breakfast Brunch & Lunch Restaurants;Mexican Restaurants,4.5,Boyle Heights;East LA
nova express,426 N Fairfax Ave,Los Angeles,CA,90036,(323) 658-7533,http://www.novaexpresscafe.com,1,Pizza;Restaurants,5,Central LA;Mid-City West
pita bar and grill,519 N Fairfax Ave,Los Angeles,CA,90036,(323) 653-9024,http://www.pitabarandgrill.com,1,Mediterranean Restaurants;Middle Eastern Restaurants;Take Out Restaurants;Caterers;Bars;Sandwich Shops;Bar & Grills;Taverns;American Restaurants;Restaurants,1,Central LA;Mid-City West
the coffee table eagle rock,1958 Colorado Blvd,Los Angeles,CA,90041,(323) 255-2200,http://www.coffeetablebistro.com;http://insultherm.com;http://www.eaglerockcoffeetable.com,1,Coffee & Espresso Restaurants;Coffee & Tea;Coffee Shops;Take Out Restaurants;Caterers;Restaurants,3.5,East LA;Eagle Rock
hama sushi,347 E 2nd St,Los Angeles,CA,90012,(213) 680-3454,http://www.hamasushi.com;http://hamasushila.com,1,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,4,Central LA;Historic Cultural;Little Tokyo
la fonda restaurant & lounge,2501 Wilshire Blvd,Los Angeles,CA,90057,(213) 380-5053,http://www.lafondala.com;http://www.clubbounce.net;http://lafondala.net;http://lafondasupperclub.com,1,Family Style Restaurants;Night Clubs;Bars;Taverns;Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Caterers;Latin American Restaurants;Cocktail Lounges;Restaurants,3.5,Central LA;MacArthur Park
wood cafe,12000 W Washington Blvd,Los Angeles,CA,90066,(310) 915-9663,http://www.thewoodcafe.com,1,Coffee Shops;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Restaurants,4.5,West Los Angeles;Culver-West
jacks n joe,2498 S Figueroa St,Los Angeles,CA,90007,(213) 748-4565,http://www.jacksnjoe.com,0,Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,5,South LA;Congress North
cha cha cha restaurant,656 N Virgil Ave,Los Angeles,CA,90004,(323) 664-7723,http://www.factual.com/e47fbddf-2e19-414d-813c-3729bae75ece;http://chachachapdx.com;http://www.theoriginalchachacha.com,0,Family Style Restaurants;Spanish Restaurants;Caterers;Mexican Restaurants;Caribbean Restaurants;Breakfast Brunch & Lunch Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,4,Central LA;East Hollywood;Wilshire Center - Koreatown;Central La;Mid-Wilshire
mission cantina,5946 W Sunset Blvd,Los Angeles,CA,90028,(323) 469-3130,http://www.themissioncantina.com,0,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,3,Central LA;Hollywood Studio District
sprazzo cucina italiana,1389 Westwood Blvd,Los Angeles,CA,90024,(310) 479-3337,http://www.sprazzo.net,1,Italian Restaurants;Take Out Restaurants;Caterers;Mediterranean Restaurants;Restaurant Delivery Service;Restaurants,4.5,Westwood;West Los Angeles
red corner asia,5267 Hollywood Blvd,Los Angeles,CA,90027,(323) 466-6722,http://www.redcornerasia.com,0,Thai Restaurants;Vegetarian Restaurants;Health Food Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,4.5,Los Feliz;Central LA;Greater Griffith Park
prado restaurant,244 N Larchmont Blvd,Los Angeles,CA,90004,(323) 467-3871,http://www.pradola.com,1,Caribbean Restaurants;Restaurants,4,Greater Wilshire - Hancock Park;Central La;Mid-Wilshire;Central LA;Windsor Square;Greater Wilshire
numero uno,3432 Wilshire Blvd,Los Angeles,CA,90010,(213) 386-6884,http://www.numerounopizza.com,0,Pizza;Italian Restaurants;Restaurants,3.5,Wilshire Center - Koreatown;Central LA
bld restaurant,7450 Beverly Blvd,Los Angeles,CA,90036,(323) 930-9744,http://www.bldrestaurant.com,1,Health Food Restaurants;Sandwich Shops;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,3.5,Central LA;Mid-City West
folliero pizza & italian food,5566 N Figueroa St,Los Angeles,CA,90042,(323) 254-0505,http://www.follieros.com,0,Pizza;Italian Restaurants;Take Out Restaurants;Restaurants,4,East LA;Highland Park
enzo's pizzeria,10940 Weyburn Ave,Los Angeles,CA,90024,(310) 208-3696,http://www.enzospizzeria.com;http://enzospizzala.com,1,Pizza;Sandwich Shops;Take Out Restaurants;Italian Restaurants;Family Style Restaurants;Caterers;Restaurants,4,Westwood Village;Westwood;West Los Angeles
bombay bite,1051 Gayley Ave,Los Angeles,CA,90024,(310) 824-1046,http://www.bombaybite.com,0,Indian Restaurants;Asian Restaurants;Middle Eastern Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,3.5,Westwood;West Los Angeles;Westwood Village
froma on melrose,7960 Melrose Ave,Los Angeles,CA,90046,(323) 653-3700,http://www.fromaonmelrose.com,0,Delicatessens;Take Out Restaurants;Liquor Stores;Restaurants,5,Central LA;Mid-City West
chow mein chinese restaurant,701 W Cesar E Chavez Ave,Los Angeles,CA,90012,(213) 625-2222,http://www.chowmeinrestaurant.com,0,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,5,Central LA;Historic Cultural;Chinatown
chyn king restaurant,5770 W 3rd St,Los Angeles,CA,90036,(323) 939-0011,http://chynkinglosangeles.com,0,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,3.5,Central LA;Mid-City West
cafe stella,3932 W Sunset Blvd,Los Angeles,CA,90029,(323) 666-0265,http://www.cafestella.com,1,Coffee & Espresso Restaurants;Coffee Shops;Coffee & Tea;Take Out Restaurants;French Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,4,East LA;Silver Lake
chi dynasty,1813 Hillhurst Ave,Los Angeles,CA,90027,(323) 656-4800,http://chidynasty.com,0,Chinese Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,4,Los Feliz;Central LA;Greater Griffith Park
boo's philly cheesesteaks (silverlake),4501 Fountain Ave,Los Angeles,CA,90029,(323) 661-1955,http://boosphilly.com,0,Sandwich Shops;Take Out Restaurants;Caterers;American Restaurants;Restaurants,5,Central LA;East Hollywood
sushi house,12013 W Pico Blvd,Los Angeles,CA,90064,(310) 479-1507,http://www.sushihse.com;http://sushihousela.com,1,Sushi Bars;Japanese Restaurants;Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Restaurants,3,West Los Angeles
the habit burger grill,7307 N Figueroa St,Los Angeles,CA,90041,(323) 256-2629,http://www.habitburger.com,0,Hamburgers & Hot Dogs;Restaurants;Take Out Restaurants,5,Eagle Rock;East La;East LA
colony cafe,10937 W Pico Blvd,Los Angeles,CA,90064,(310) 470-8909,http://www.thecolonycafe.com,0,Cafeterias;Caterers;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,1,West Los Angeles;Westside
the coffee bean & tea leaf,3470 S Sepulveda Blvd,Los Angeles,CA,90034,(310) 313-0259,http://coffeebean.com,1,Coffee Shops;Coffee & Tea;Coffee & Espresso Restaurants;Restaurants,4,Mar Vista;West Los Angeles
emporium thai cuisine,1275 Westwood Blvd,Los Angeles,CA,90024,(310) 478-2838,http://www.emporiumthai.com;http://www.ethaicuisine.com,1,Thai Restaurants;Caterers;Take Out Restaurants;Asian Restaurants;Restaurants,4.5,Westwood;West Los Angeles
trimana,888 S Figueroa St,Los Angeles,CA,90017,(213) 622-8879,http://trimana.com,0,American Restaurants;Caterers;Take Out Restaurants;Bar & Grills;Restaurants,5,Downtown Los Angeles;South Park;Central LA
grub,911 Seward St,Los Angeles,CA,90038,(323) 461-3663,http://www.grub-la.com;http://grub-la.com/index.html,1,Health Food Restaurants;Breakfast Brunch & Lunch Restaurants;Sandwich Shops;Take Out Restaurants;Restaurants,4,Central LA;Central Hollywood;Hollywood;Central La
the cheesecake factory,189 The Grove Dr,Los Angeles,CA,90036,(323) 634-0511,http://www.thecheesecakefactory.com,1,Restaurants;Take Out Restaurants;Dessert Restaurants;Family Style Restaurants;American Restaurants,4,Central LA;Mid-City West
daikokuya,327 E 1st St,Los Angeles,CA,90012,(213) 626-1680,http://www.daikoku-ten.com,0,Restaurants;Japanese Restaurants,4.5,Civic Center - Little Tokyo;Downtown Los Angeles;Central La;Central LA;Historic Cultural;Little Tokyo
tacos el unico,1375 W Adams Blvd,Los Angeles,CA,90007,(323) 737-1044,http://tacoselunico.com,0,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,4.5,South LA;Congress North
tommy taco,970 Gayley Ave,Los Angeles,CA,90024,(310) 824-4114,http://www.tommytacola.com,0,Mexican Restaurants;American Restaurants;Hamburgers & Hot Dogs;Take Out Restaurants;Restaurants,4.5,Westwood North Village;Westwood;West Los Angeles
denny's,5535 W Century Blvd,Los Angeles,CA,90045,(310) 410-1712,http://locations.dennys.com/CA/LOS-ANGELES/201918,0,American Restaurants;Hamburgers & Hot Dogs;Breakfast Brunch & Lunch Restaurants;Restaurants;Family Style Restaurants,3,Westchester;West Los Angeles;Westchester-Playa Del Rey
india taj palace,8320 Lincoln Blvd,Los Angeles,CA,90045,(310) 337-1423,http://tajindiapalacelax.com,0,Indian Restaurants;Caterers;Take Out Restaurants;Latin American Restaurants;Restaurant Delivery Service;Asian Restaurants;Seafood Restaurants;Middle Eastern Restaurants;Restaurants,5,Westchester;West Los Angeles;Westchester-Playa Del Rey
the original pancake house,6521 S Sepulveda Blvd,Los Angeles,CA,90045,(310) 645-0456,http://www.originalpancakehouse.com,1,Breakfast Brunch & Lunch Restaurants;Restaurants;Family Style Restaurants,2,Westchester-Playa Del Rey;Westchester;West Los Angeles
india's grill,428 S San Vicente Blvd,Los Angeles,CA,90048,(310) 659-3903,http://www.indiasgrill.com,1,Indian Restaurants;Bar & Grills;Take Out Restaurants;Caterers;Middle Eastern Restaurants;Asian Restaurants;Vegetarian Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurant Delivery Service;Restaurants,4.5,Beverly Center;Central La;Mid-City West;Central LA
pazzo's pizzeria,11104 W Olympic Blvd,Los Angeles,CA,90064,(310) 473-3832,http://pazzopizzeriala.com,0,Pizza;Italian Restaurants;Take Out Restaurants;Caterers;American Restaurants;Sandwich Shops;Restaurants,3,West Los Angeles;Westside
baja bud's,11205 National Blvd,Los Angeles,CA,90064,(310) 478-2770,http://www.bajabuds.com/HOME.html;http://bajabuds.com,0,Mexican Restaurants;Caterers;Take Out Restaurants;Family Style Restaurants;Restaurants,5,Mar Vista;Palms;West Los Angeles
the capri one,4604 Eagle Rock Blvd,Los Angeles,CA,90041,(323) 257-3225,Email Business,1,Restaurants;Italian Restaurants,4,East LA;Eagle Rock
pecorino restaurant,11604 San Vicente Blvd,Los Angeles,CA,90049,(310) 571-3800,http://www.pecorinorestaurant.com,1,Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Caterers;Italian Restaurants;Mediterranean Restaurants;Family Style Restaurants;Restaurants,4.5,Brentwood;West Los Angeles
